"product_id","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm","product_category_name"
"4091b0553ca1ac3b1aea20e0f387c54a",47,1057,1,7320,53,53,19,"auto"
"c1d228e0eb297c790ce9981dac9c340a",47,2116,1,1233,24,10,13,"auto"
"3ae687254f61c1ee2d53a48299fc2cc7",59,1106,3,600,60,8,40,"auto"
"1647c3a7ca962b86bad1f87a895f582d",43,962,1,350,20,15,15,"auto"
"d1e76288230900ffd92f91ef0fe1b509",39,988,4,800,16,10,16,"auto"
"ae4361f806c49f85066cc8be1370c91e",59,499,1,4000,27,12,22,"auto"
"404c8cfeddf854a0f667cc175bfaec1b",51,350,1,800,30,30,30,"auto"
"1027d3061ac141bbb2ea003c63dc3d66",51,883,6,5950,53,43,11,"auto"
"e45647e5c15c782d396aac4b74154c06",59,1070,3,2950,25,15,25,"auto"
"9a63d4ef456702710823c21b8cca0332",58,567,1,200,16,6,11,"auto"
"56a332a91c4fb30091bc24e82ecbea29",55,1180,1,1800,16,2,11,"auto"
"6c1df9c08e8cb7237269358cf39e9c3e",47,1365,1,13699,46,53,29,"auto"
"daca0700540caccd14072597536e3632",33,2058,1,650,22,13,12,"auto"
"1d3f55c00acdb29bd959f2760abc8b7d",56,614,1,5150,60,12,60,"auto"
"7e42a5d6c862c0078b9e31fd9daa31f8",59,891,5,850,23,7,38,"auto"
"1cf39a397efa955b102a52ee7ec5531c",35,907,3,18200,56,15,15,"auto"
"94774f52c71a3e4ce084c21c873507cc",50,296,2,100,16,10,15,"auto"
"1915d084b3657c8f7be072bd8cdadc74",45,411,2,275,16,6,11,"auto"
"de6d0adf871d95106b89b444a2481fe9",56,192,2,1950,19,19,14,"auto"
"4462167dca28740ae5078b9dce00f199",50,520,2,1200,19,6,14,"auto"
"20dce72985857d1c8d09d506a8ec5187",44,1400,1,15900,65,25,45,"auto"
"3606696d19bbcad6cb6c0e985749862f",56,882,4,450,16,9,15,"auto"
"6651a3a1dc58f8c4d9fcf249599c8be4",53,1251,4,150,25,3,13,"auto"
"265f4031e6bbb8ee2c1590baca25c89f",51,282,1,750,16,24,24,"auto"
"c73628b1c3144b2e0c9c88072f21a213",60,1892,2,850,20,9,14,"auto"
"820a71c6cab9c9f8c9089394c667ecfd",56,1595,1,8000,40,25,30,"auto"
"0417855683de23ba1e20e8a358a5ac7c",59,633,5,1475,68,9,35,"auto"
"fd76f22bf3648e0dd4295e593def7664",56,1383,2,1000,33,15,30,"auto"
"d9037da9324cfb783ad04fb720ea11d0",59,1041,5,6500,42,22,42,"auto"
"a21ff4d1a65a23c7e676469d24434a00",59,992,1,4000,41,17,32,"auto"
"4638e41e1c53018897e12edbb2815807",56,1436,3,10700,40,20,40,"auto"
"38dcc7ebcf99d1af723e3151875ba1c7",60,91,2,250,30,10,16,"auto"
"d68e8addce6282d07c77214c6acc8885",50,1224,4,200,16,9,15,"auto"
"fa80471d26662bb653b2286e4b735a5a",40,2723,4,25150,63,63,38,"auto"
"5ae42f9d8352b9edd11800ebd575f4f7",56,1371,4,2450,30,20,11,"auto"
"435fc681f12d221baf2257621262018b",36,250,1,900,40,4,30,"auto"
"385c861f274a680e93e8391c65bf8269",57,703,1,6100,47,19,23,"auto"
"0f63bdd7e201644735e2c9d8fca69554",54,1475,1,300,16,18,15,"auto"
"72dd41cced0634d5e0147ad6b28423e7",54,671,1,550,16,5,11,"auto"
"f2e2678188e0f3bc983dd3935f69b746",55,620,1,13900,40,40,40,"auto"
"3d73c88390adac7dd50fffe6c00f1022",50,571,5,1850,33,27,26,"auto"
"594e6c5d1c4a58f7936b5a7134f53c80",55,1172,1,1400,105,7,25,"auto"
"8316da766ebc954ed00fe9bcf1413254",58,523,6,100,24,2,17,"auto"
"fde84a599b4b96ce7eef9109caece04b",45,660,1,100,20,2,15,"auto"
"89e53f7e4890b10cd3fabafe0e4c2989",58,627,1,5475,65,12,65,"auto"
"00088930e925c41fd95ebfe695fd2655",56,752,4,1225,55,10,26,"auto"
"fc6fe2e1150a893d2fa9445851ccc350",51,703,6,5800,47,19,23,"auto"
"731f32f46216108c900621c487081dcb",49,683,3,1000,20,20,20,"auto"
"ceae7ba6df69ce2b3d1ec03bcfafc31a",59,586,3,1125,60,8,33,"auto"
"089245791e0895da94a8791bd68a2085",57,176,4,150,20,20,20,"auto"
"2800ef620d36d17df9b1adb26cc56a9d",36,53,2,4600,102,33,30,"auto"
"271a7b6b19c824b39c44b59aef7c4135",58,1102,2,1800,34,40,19,"auto"
"c6a212ed7d57767d94530e11fabcd06f",45,1253,4,200,16,7,11,"auto"
"f38c674135b439b1d2deb1d68da9f4e6",57,1412,9,600,20,10,15,"auto"
"0bba7f78f15c9bfe3964a088ae67ba0a",34,419,1,9100,30,60,30,"auto"
"60b8232efc6b30822171dff08d6c439f",60,762,2,2133,17,15,17,"auto"
"31c8ebd6dc2e12cfd9fde8eeaa32f36a",57,816,1,700,32,12,22,"auto"
"515778ec4dcf81869530fe93e6710ef8",54,383,2,100,16,10,15,"auto"
"0c9ff9d8ed9b9bdd825487b3a66e05f5",55,620,1,7225,61,13,61,"auto"
"73abf6f6dfa98d1d04760f4cc1370b07",35,69,1,3700,30,7,25,"auto"
"327f871cb112db4bbbbf9dfb390b7374",43,715,2,800,17,21,11,"auto"
"b73fbdb4503c5486939044e48d8d013a",50,311,1,2100,16,2,11,"auto"
"eee06252189d5bb575a31c9672cd67ed",59,380,2,1900,48,10,40,"auto"
"d5d2996be7ea70ca1415d20e220436a4",49,1555,5,1900,30,28,30,"auto"
"4520766ec412348b8d4caa5e8a18c464",59,956,1,50,16,16,17,"auto"
"f720c39eaaedbc6f37a0cac64fe6a6aa",56,374,4,150,17,21,15,"auto"
"e56bb0a7dcfab136084df40bd40b5e51",52,1217,3,1125,19,11,14,"auto"
"5ed39c3cfec7336d6b641fd71befc491",58,901,1,2550,35,20,20,"auto"
"5d10b3779b68d58be0fcc46a1ee79689",59,857,7,880,49,25,46,"auto"
"f196248e8b5d060cca414a664ea9a76f",58,1167,1,1900,90,14,18,"auto"
"5e41aec274955a3f044a67902798af2c",59,200,2,150,20,15,20,"auto"
"b00a5c58d3c4139cf67ccae61feb43f8",53,1145,6,3500,53,43,11,"auto"
"067f55bc1dd1107c9be607b643d433b3",27,490,1,550,20,10,15,"auto"
"88722e1dbe9a41a0834374aaaf19ffd2",48,85,2,250,32,8,32,"auto"
"f20a671609c09d3fb85a16e0eff0bc9d",51,666,2,5900,65,25,25,"auto"
"883e57b1f0fab96202d9e39efbe3b671",54,709,1,5600,80,10,25,"auto"
"b71bc7e6eb8878eb552d6a009097238d",37,305,3,1150,30,20,30,"auto"
"99c86b937a9cbafc91d89bef3f5b7747",56,290,2,4575,41,10,21,"auto"
"32d058f0f2989cd05c927c0f481a1e43",57,1660,3,550,16,21,18,"auto"
"67c6521bb9e469276f84cbb19baff9e3",44,301,1,540,24,20,18,"auto"
"1095122297a4faeebb3dd2cb4c9b497d",57,703,6,5950,47,19,23,"auto"
"e724a0cc4252ae8385e3b66944b6a3ea",60,715,3,1750,55,27,40,"auto"
"202a77df8644deb5f8006aea1e013d5d",60,719,6,6650,53,43,11,"auto"
"73c0537a6f1d148275c69a114b2d8bf3",59,605,1,450,27,10,17,"auto"
"6539512c6f2fa68ca44dbfac42dc1f70",34,224,2,333,19,13,17,"auto"
"2f2c777499972fe908f5c404fd7d43b7",58,703,6,4750,47,19,23,"auto"
"fb9c4133006cdb80c0a96dd36310aac4",59,2400,2,2130,23,17,19,"auto"
"46f739c1cd676603026c0af4d29ef7a5",55,212,3,1850,20,15,20,"auto"
"c3fc73c51e52d3432a4e57ff9ecca467",55,600,3,4250,37,17,32,"auto"
"37dffde0476450e75dae423136954b0f",60,1023,5,250,20,20,20,"auto"
"58db79da5975332e9006ec0fca77226f",58,974,6,800,35,20,20,"auto"
"47fe9ce1e411796d7fd0fe712100ecd8",56,1661,3,500,16,21,18,"auto"
"685c297d0eda4eb885028d8699df7a8b",57,679,5,7925,56,11,32,"auto"
"d41d8cd98f00b204e9800998ecf8427e",16,115,1,1181,30,17,24,"auto"
"568e52d4c670b4d5130bae2dbf211c40",53,524,1,1675,63,9,63,"auto"
"6ef7db41787d5f0c65b2f9487d4336b7",47,2031,1,4725,40,25,30,"auto"
"4310ea4cadd7d41398ba376aa7383f82",30,707,1,633,20,20,16,"auto"
"4c1bdb311e919e2100eef5ef92debbbe",60,1409,3,2200,22,4,22,"auto"
"a91c1a94d83d36316c44e00e738607b1",57,2063,1,1500,30,25,30,"auto"
"6cd26b425f717a6d9202bc287c9d5e6d",56,520,6,100,24,2,17,"auto"
"8bf5b1e066d9fb2a639f8f69d55a370d",55,1440,1,575,20,10,15,"auto"
"12d4b1673bf8c3b07e339502d911350e",59,324,3,350,30,15,15,"auto"
"13b604480efd32bdb45d23fc99a1a1ee",60,295,1,480,27,8,14,"auto"
"285c450e91b164b1586e1441413fbba5",27,59,3,200,16,12,16,"auto"
"c8b5147de7ed25abf301f8138d4d07c7",60,1351,2,1200,35,15,29,"auto"
"23418e5faa9e642e928573220878a432",57,299,3,100,24,2,17,"auto"
"c9fc5ecd15b368991441c9f12d4cff43",52,717,2,2550,30,30,30,"auto"
"da97969972a524bca894f97ea6bcff90",43,186,2,400,35,4,25,"auto"
"20d99367bb5820e9d15aef657b83b5a2",44,187,1,250,40,4,30,"auto"
"9f6621f95877826c7f967b6c4e7979b5",58,835,3,100,16,3,11,"auto"
"b0d541ceb681bc48e1d5994bb7d8c9de",37,913,3,7600,56,15,15,"auto"
"c7963f30536d39f982fe6af66ab3e89b",50,815,2,100,20,6,17,"auto"
"8c2705cda70ae24bf545dc9f2077fd6a",60,703,6,6075,56,11,32,"auto"
"6cd94c0fee122c8f6733f6de2bdbab97",59,1269,6,500,16,4,11,"auto"
"87fea1879b20c9db733785f3e95e66fa",58,2263,2,150,22,22,22,"auto"
"d8d1c2e1313006e0fc3c1ab62345c4a2",49,1927,1,300,24,18,18,"auto"
"a3648c962d60ced36f589f0500cdcb60",57,1461,1,100,16,27,15,"auto"
"fb31d5d2acd4bf37057330c1a96af712",58,840,1,1750,45,20,45,"auto"
"b7db1a22a9e89c9749d7386c4f0ff639",55,1311,3,400,16,7,20,"auto"
"7814c4d0c13dd09411bf75a6c3184e7f",37,1383,2,14900,61,25,45,"auto"
"0b1c9f47ac2b26c6bc77bebf7362eb40",60,248,2,200,27,8,14,"auto"
"fdb0400657b935e026dc0521ba81c3d2",49,282,1,150,16,10,16,"auto"
"2068e3435a38f6a3cc95ba89a96378ab",58,894,1,3300,35,20,20,"auto"
"2820a0ee65a765e5dbb7ef1da30d2f4f",51,2242,2,1525,27,23,24,"auto"
"8eed5d27f5b8c6248731efb4782f6141",41,1510,1,2800,16,2,11,"auto"
"77ae02eaaa26f680c28c257388c2e1f9",55,446,5,50,24,2,17,"auto"
"4bb72c0d466766c287b67e15fb8121dd",58,705,2,350,17,21,11,"auto"
"0e996644bf2835621ca00f6f86c4c521",57,280,2,100,16,5,11,"auto"
"cea3e34396621bb2677f5969c11316bc",49,1252,2,1350,61,8,30,"auto"
"531caee8b7069e4b692eddf59ff98eac",63,1541,4,2700,40,16,40,"auto"
"8c8361199b662437db44cff3bb7686ec",56,1066,4,100,24,2,17,"auto"
"5c33a4aa98f4d394e0014623fc309178",59,81,1,450,40,10,15,"auto"
"54caa022e792f1ce31d4a656cecaa802",58,954,1,200,20,15,15,"auto"
"f98669b114883609dce5f0ded424d81b",57,651,5,5850,78,4,47,"auto"
"b23ede14b480ecd0dbb08e2406b3a206",57,1652,1,800,30,20,25,"auto"
"a427f68e3f088a7063c2c577537076fb",40,987,4,1375,32,30,28,"auto"
"54bb9fd00671278ced24d05aff1d08c9",58,703,6,4800,47,19,23,"auto"
"99a5e7a2c16478ff3f0ea9c20eb2820f",55,1658,3,550,16,21,18,"auto"
"4d614d466f2eba2e50e683ebb1460351",45,562,4,325,25,25,25,"auto"
"0a4ba15b3af571ef5d215be341f90fc3",60,703,6,9275,56,11,32,"auto"
"27b53acb5f37e2d79d49af25312096a5",57,301,1,800,28,10,18,"auto"
"f2a949f938c95d18433bebfb12afe395",60,1657,3,650,16,21,18,"auto"
"2885ab45425766e3ed00f482e247c336",57,1102,2,1900,34,40,19,"auto"
"24905035adec59d4ab5a46c13973ef17",52,107,3,100,20,20,20,"auto"
"baf76b06184501269d8e44228cc940ac",60,332,2,100,16,5,16,"auto"
"7be864c6decdcc486fdcd720b1a721c0",63,763,3,200,17,3,11,"auto"
"ec3fafb13c7b9f49df72c75171046cb0",54,1435,3,3500,22,10,22,"auto"
"5cb678a06e40c3a2e49564fd664dac70",56,814,1,575,29,5,24,"auto"
"edd20240c53344e2b0706e2d2b09eae3",56,233,1,5000,67,20,23,"auto"
"595eb3cbe3aa85770efe80cf86a6a079",45,459,1,2398,65,37,44,"auto"
"803f77475e1b51b47f1bfec4f2ec353f",58,672,3,350,17,6,20,"auto"
"d67212d63e76d57ee86cec463681f842",44,123,1,640,16,11,14,"auto"
"36c554eb2e204a1db6000ed146c9fbde",50,1518,2,170,19,14,17,"auto"
"40534ea2efd1f3066025b854f1682021",34,102,1,500,16,9,15,"auto"
"706949f5bda149a2807ebcdeb114edc4",55,1198,6,5350,53,43,11,"auto"
"8ef74253fae312e2cd28e867fda5baa9",60,183,2,50,16,4,14,"auto"
"df1d7f15348e965b342ce28a7feba374",59,398,3,300,16,16,12,"auto"
"4cac1a12a6fe9ffba4a9556dbe582e28",46,365,1,200,16,5,20,"auto"
"dcd4a3a2a42be1d09bc29d39ff24772b",52,135,4,100,21,2,14,"auto"
"bc0246e1fa0a21cfceaed952d3e9cd38",56,247,6,850,30,5,20,"auto"
"28153a494455c0488b2afa71fa6ea98e",56,1068,4,900,28,3,12,"auto"
"26ef5c7fd62e0e6334083bb274a003ba",58,331,3,400,25,10,20,"auto"
"15eb9e69b64370ff66882a2eff037862",60,651,5,3375,72,4,46,"auto"
"05a75cd320865bee3f3b69014ba5bddc",57,192,2,100,16,10,15,"auto"
"4e5649d10a8a7453bb3957caf1cdebf4",59,710,1,2413,69,39,57,"auto"
"f71156bb4025fc2944b25e8b6f0efec8",47,112,1,700,26,8,14,"auto"
"6c8408bde0e2dd939bade6cdbd789b65",49,469,1,1200,20,10,20,"auto"
"13ad6994bda56edfa0a269e3d9a9acb3",57,716,5,600,17,15,13,"auto"
"07c410d85cf66a03da15b92f2d03d583",59,586,2,825,60,8,33,"auto"
"6f1c4346d1a3630832ef0128e82eb6fb",58,651,5,6750,72,4,46,"auto"
"fe6e5de30335f28d5c71820661ce4019",57,1253,4,200,16,7,11,"auto"
"99a0e0cc451b1508edc91dd621c2f66a",60,651,5,4400,78,4,47,"auto"
"1b30d1c25bb529469aa0c83e326834b4",46,350,1,2500,33,27,26,"auto"
"10a3a969b9e7d03b0dc2384ebbcad6ef",48,670,5,23350,64,64,51,"auto"
"84bfcd816fd74a36bfaee19837bb4b38",55,117,1,2500,30,20,30,"auto"
"746191562977a60292922c316e21720b",46,851,2,700,21,13,20,"auto"
"2a4cc5a2211eb5758a2dfbe772c91999",57,828,5,1050,30,5,20,"auto"
"f4f63288f5e6ff5cb8262bdfb626c85a",55,915,1,5888,36,8,24,"auto"
"958cf0f5527f413e08d0cde6bfdbdde2",54,1189,4,5600,20,12,20,"auto"
"2698eadbfb4a6a81efc7b04d78febe17",55,425,2,5375,81,16,36,"auto"
"20abd285d5491b50603aaea6b4c85e93",44,890,1,250,20,15,15,"auto"
"90ecafcda7c811f567aff494b2981812",30,209,1,123,18,13,17,"auto"
"bf4362fc31d8f9821d9e8f3f9adca705",58,2226,1,4950,40,25,30,"auto"
"3eee0fd6b877331481b1ca94b2c77319",55,257,3,2400,35,15,35,"auto"
"bac1b0a58ff286c6d4107ee3910fd68d",36,812,3,17250,61,60,36,"auto"
"86b29e90cab127b7231caf9eb85d4353",62,530,1,1850,55,6,55,"auto"
"a49969155f3a64afc931fd281444b2b6",50,263,3,900,35,7,35,"auto"
"4b1bf508b7e2b27e8472c16d7f189909",63,1049,2,2800,40,16,40,"auto"
"267a48e9a306231f94d36b274782ca5d",52,381,2,4259,24,22,32,"auto"
"37f16294a0035a70b970ee3365bb1382",53,574,5,2500,33,27,26,"auto"
"8a6bebed424788f0e8e407bf8789102b",54,733,1,650,16,10,11,"auto"
"9c21e4a14d74098b5d4e1126e706dc3a",63,817,4,350,16,40,11,"auto"
"381fea04c0d7c8bdbcb05f03727a1c07",36,929,2,600,16,28,14,"auto"
"74e5e7c0ad09d8fec4d30c75a70a7799",55,1443,6,1650,30,30,30,"auto"
"a78fa6c80b9cc50d0100e12a097b8417",43,1512,1,550,18,5,12,"auto"
"45e967683e7292b195609137fadaf2fe",57,453,4,100,21,2,17,"auto"
"32d2e623efaedc3666528d8c0f629b31",58,1632,3,600,16,21,18,"auto"
"b5034cecd2d602fcc8175e8fe0988a3d",56,361,1,200,35,4,26,"auto"
"b86342c63a6cf10c0bd92517b1a592bc",60,1657,3,550,16,21,18,"auto"
"678d94b37302bea8e20690b80838f239",59,891,5,900,23,7,38,"auto"
"c2441af97dc659059897209bd93bfc3e",58,956,2,50,17,4,17,"auto"
"42c28e0e09e582dfd979242c53111e6e",50,117,1,100,16,10,15,"auto"
"7caa58187056ad4df082a6f3fddad4d3",47,1769,1,1000,41,16,22,"auto"
"882b88e3f8d6db8171ee56f61efc8bd8",53,877,4,500,17,4,11,"auto"
"793a96e3c85c5553d7a9ab25dcf370d3",41,907,3,16250,56,15,15,"auto"
"c09fe7511f6db515d3738a84225ae39d",56,627,1,7200,61,8,61,"auto"
"752855b7d128a75a28fa2ea9341e51bc",55,1290,1,3300,42,19,25,"auto"
"927ab43b52f8e2af38e2ab92fdd25637",57,1671,1,730,25,12,18,"auto"
"6bac381488034edfa2a43705f3e9dd6a",45,493,1,400,30,10,20,"auto"
"a88d7a0d11f1f620053197f94584d6d2",55,1484,3,375,17,7,12,"auto"
"893457b85c57941d73e5e016da350ddb",58,651,5,5950,77,4,47,"auto"
"410dd36335e15d089a9668e9bb5b2cd7",60,703,6,6300,47,19,23,"auto"
"8e5e831d742acedb1758e90e18974231",55,520,1,550,20,15,15,"auto"
"fbed7bca664c2d2d9a1412223f7c8aeb",56,352,1,600,30,30,30,"auto"
"84bafdce8540f697ae16b41858256867",47,293,3,50,20,4,16,"auto"
"8abdb2ffbf92eb0bcdd82fce515fde6a",57,1022,3,1800,34,40,19,"auto"
"3061f22c23c762d693442f90db51471a",57,397,1,100,16,10,15,"auto"
"90375e3ead4149e7ce79f04c8f6c0545",63,1985,3,5900,35,12,20,"auto"
"83c3e8d261e6afce9e09635a285dab6b",42,107,2,1350,50,20,30,"auto"
"dbb58fe2ee04b51f23e257a03e006da8",55,1037,4,150,24,2,17,"auto"
"3e71aff24a7ddd21185c3d41ecd9b335",57,805,1,5000,45,10,45,"auto"
"ed6e17c5f34a20c7569b6ac2597ee223",53,611,1,30000,105,20,50,"auto"
"a630cc320a8c872f9de830cf121661a3",59,1274,2,150,16,6,11,"auto"
"90c3564fa89e67d5e1b4898dd43cebc9",27,299,4,300,51,15,15,"auto"
"b62c4aeee36fc51b2bd7fa2e5c3268b2",54,1120,4,1350,25,10,20,"auto"
"2362291929f77eccf5f5cb26029dcf90",54,591,1,2400,52,8,52,"auto"
"ac305a1e7e7b958e961fd896ef1395c4",44,799,1,350,20,15,15,"auto"
"0673601d65d060a5c4b5652cc18e3db8",54,257,2,837,18,19,24,"auto"
"5b4ef54978cc6c1a6b6d1dbd5d7611b3",59,1224,3,150,20,20,20,"auto"
"fd424396761d9e1609c5516b7d8ce17b",53,578,1,4825,61,34,36,"auto"
"e44da8bcf401b9dfbf66372802e16d7b",52,391,1,200,16,6,20,"auto"
"4d77aea6b8a42eee8016944ab10c440c",40,1010,3,29150,56,15,36,"auto"
"27156b97658943acbc27073b5e3a3e9b",52,629,3,1750,33,27,26,"auto"
"b4c2b69bbc589dd1bcb0860261000bd5",55,865,2,800,35,10,35,"auto"
"d048c384871633c66df10bc4d05e2345",51,1657,6,16900,40,30,30,"auto"
"a4754d4ccde0d779725e48b8815b7f34",57,253,6,6950,47,19,23,"auto"
"c00963ccd3f4428e1c8d4c12aa376c59",31,801,5,1375,31,30,28,"auto"
"a94815f2cf6c4c938f0223373e7b88f6",57,651,5,5400,78,4,47,"auto"
"89d845908f978f6a8d8b8779ef177216",56,1395,3,14500,40,20,40,"auto"
"e764a0e054d222ca26ec572007ef1951",34,349,1,2000,50,30,30,"auto"
"8123e87dd3112536d2f0856287158c8e",47,3241,2,100,18,17,15,"auto"
"70f4ee470f7fc40e48a98f2903ddf010",57,1062,3,1750,35,10,35,"auto"
"cf88e5bfdc37eafcb2130a618e815438",58,1102,2,1800,34,40,19,"auto"
"b5e25515cf9731c33a3d7287fe66f98f",60,865,3,900,17,7,14,"auto"
"c1aaab8bfc16d73c6829b879f558fad4",36,250,1,1050,40,4,30,"auto"
"f834c914dc444ad2b175ff2a6f1ee1c7",58,901,1,2500,35,20,20,"auto"
"40f999464ef29d2a07cfaca1eea4c210",44,334,2,125,16,20,20,"auto"
"c77b6d877cddcdb6bdc51621056bad6c",43,181,1,83,17,6,12,"auto"
"15b5d9fcf84c060e00b0883def7d10e6",58,237,1,50,16,10,16,"auto"
"efd468c6398ce7cfa6b74b2d663a0b5c",59,701,1,100,32,2,24,"auto"
"eb3a1741e7422e1e9778cae59ed55bac",60,703,6,4875,56,11,32,"auto"
"7f0340808fbbaa6d3a3122e72a394795",54,175,1,500,50,25,35,"auto"
"bd1fc5db666613cbd3cba3ef38d3c0f2",36,2973,3,30000,66,66,43,"auto"
"e4c20c867bf5ef9bd109b0ba8a60cd5c",52,156,1,9050,60,30,30,"auto"
"3e19791ee3fa124c96da5a87616794ac",60,447,1,1500,30,20,60,"auto"
"7bdcf3299ac200059488f72043f6c3df",48,550,5,200,18,10,18,"auto"
"83ee94d59dffaab56d55b5766c6d1211",37,498,1,400,20,10,15,"auto"
"a0c2204c3d4f44050951935fc9eac14f",46,540,1,4600,20,9,17,"auto"
"66870cddd12bb52a4bc95468f0bc9fa8",60,873,6,2150,30,25,30,"auto"
"7cd6ba4cdd2990810313f9e049ec8c68",63,981,3,2300,50,10,50,"auto"
"cd98aa29e19c49446df63da64454db07",54,1307,6,1900,40,35,20,"auto"
"f5c0c21094c05855d475bc3890adb6dd",59,1116,3,450,16,5,11,"auto"
"febdb23f0a5a9f93c101e489d2bfd352",55,327,1,150,16,8,11,"auto"
"6c0fb676338805aff0689d235f2bd3c0",55,547,3,1100,65,25,35,"auto"
"ce582863190cb932e8a7f5515791c11e",56,304,7,550,30,5,20,"auto"
"c452ed78936fa240d56b35bc146be876",42,1069,2,12500,47,46,20,"auto"
"7b67d49bc14fc6014038578cb4eca3cd",48,683,2,1450,20,20,20,"auto"
"94f15e8886549514cccd357241a7f985",54,1166,4,1250,16,21,15,"auto"
"9cf9eb93f5d26169e4ced03e1ae55697",60,700,1,100,32,2,24,"auto"
"a6a8b6b05afd3a6e65c00b897f718425",54,666,1,3850,65,25,25,"auto"
"1860b96949f9ff0adcd5e2c340d32e12",51,966,3,800,21,8,14,"auto"
"02a3073438c0d024f60e34a05bd340c4",51,732,1,850,41,45,11,"auto"
"2433506ade95efcd559a351c7bc682a0",60,72,1,200,24,5,16,"auto"
"b16c2f0d8f720f01316cb3fcf81f18a8",27,114,2,1600,18,8,12,"auto"
"797db4aaf1d7db19f13d21423f07b8e1",60,1465,10,22900,87,40,30,"auto"
"1f276c0b550d51ec77e9414aa6c45d74",52,1628,3,550,16,21,18,"auto"
"cf67ebdec22e11186b2129b5852f981b",58,267,2,1550,16,10,20,"auto"
"a9ec19466c5c3b0d4093edf74e2ab806",56,703,6,4750,47,19,23,"auto"
"d61872cce665274656bb5ea30d2bd7b0",49,165,1,2500,30,6,29,"auto"
"d070415dddac66bcbc0a2e4f253c0f81",21,2566,1,20100,61,61,37,"auto"
"cb606ee58d4f11da0e4b813f87f6fd46",57,302,1,150,24,2,17,"auto"
"d3c4c77b75d9e3c3d4ee9b1e40591b04",47,800,2,183,18,7,13,"auto"
"ddaad3142473118e7c6c4848683026b9",43,532,1,200,16,12,20,"auto"
"982399060e81855f21f31f1102cbc1aa",55,322,2,400,20,20,20,"auto"
"487cc4260ca851ec6cc283db8d235fc2",59,216,3,350,20,15,20,"auto"
"08a1cab088839a625f5e2b0c85abcff5",57,703,6,6200,47,19,23,"auto"
"9ccf11289147e5277b022439b4ea1f20",59,983,5,600,20,20,20,"auto"
"09ab4881a3f3ec7ce2749c3023260358",32,435,1,1075,39,6,26,"auto"
"b9518f0140a3efddd3c1ef9ad49d23d8",54,582,1,5575,63,9,63,"auto"
"8839acf227b922877d3c49fe5267af61",60,695,6,6975,56,11,32,"auto"
"a5ffaf53a3938ac2c92f493e524adfca",51,586,1,2000,41,19,41,"auto"
"68a61f99e823ef8b90bebd0161b95a0c",53,1311,3,400,16,7,11,"auto"
"d759fd6b0285e54cf1bc5041e2a286bd",52,286,3,375,17,4,14,"auto"
"8e48c45980a3fee42f12f7986a4b68d5",56,1498,4,2250,56,69,12,"auto"
"c8d34c6111572ae311ff44e17a0fa81e",56,484,2,150,24,2,17,"auto"
"20f6c06bf31cde013ae7f2429468abc9",58,233,1,480,18,8,14,"auto"
"dfb8e83d3ad8c5ce34db45b25f755b46",45,1283,5,175,25,25,25,"auto"
"6f9d3ff69fea5b27532628c987f4b49a",60,847,6,5900,53,43,11,"auto"
"c6053fedf40a0bc4b96372c4fe9e14dc",51,1515,3,500,16,10,16,"auto"
"38c88a38a170097d9e923d66baec7e0f",59,651,5,4875,73,5,41,"auto"
"4884efc9339400dcffa6a8ef0d23c2bf",38,496,1,550,20,10,15,"auto"
"529a32307961a32ec5b6fe0a5bd17fba",49,925,1,4250,65,25,25,"auto"
"e973af845d652b7bc8928c1ce0bbb164",54,2125,1,300,24,18,18,"auto"
"b3f1e0023ba728711006866a37f62b19",59,1333,7,8150,60,15,25,"auto"
"20a3c5e7a7b340a10612559c2a03f68c",58,695,6,6325,56,11,32,"auto"
"9fff1ad31dc8486b6b4e8c37e45df3e7",54,1209,4,2200,30,30,30,"auto"
"6a29caa68d4bc5536b4447c25de4c937",59,1018,2,100,16,8,11,"auto"
"98d0e0ca6213edc063889593a2475e36",55,978,1,13825,70,35,49,"auto"
"134830b1415ca0fa9d9f413259e1bcfe",45,593,1,1100,42,12,22,"auto"
"c8a4ec6d4201d92e157eafb89eab932b",50,586,1,1850,41,18,40,"auto"
"5a70be99a3cfa4c98cb636c42fc32635",56,1066,4,100,24,2,17,"auto"
"c9a8800476293bb678ba46cf7df04460",51,202,1,4800,55,20,20,"auto"
"b0db5c7b3cdf07d5d6de413ad86bc1d1",58,500,1,550,30,20,20,"auto"
"9d240cb98df035e3ef147117b92aa0e7",57,150,1,100,16,15,16,"auto"
"f53c1d686fa4b8fe84636440f7a772da",57,931,4,1600,20,20,20,"auto"
"df3ef285e62ef3719a8d1b02ea511fc9",51,346,2,200,16,16,12,"auto"
"a57dc9d4116721da16363e4b30b40f45",59,352,2,3200,46,10,11,"auto"
"edb307d307fdaefa425bc809d3f7d265",54,1209,4,1700,30,30,30,"auto"
"8cf9973ba86ba4067dc5de39d247c47d",51,617,2,100,33,27,26,"auto"
"f361fccba568fabe00db466f80626d1e",20,908,1,75,17,8,13,"auto"
"c720882f86c24eb747a91aeff4b891c2",40,1122,1,3300,57,57,13,"auto"
"32419eeccb0c6d8e9da9d62b9221757f",44,1194,3,100,16,4,14,"auto"
"ba959fa0160c144aab62f721009c5f32",41,1978,1,12200,62,62,19,"auto"
